,url,name,active_from,active_to,position,college,height,weight,birth_date,NBA_2p,NBA_2pa,NBA_2pp,NBA_3p,NBA_3pa,NBA_3pp,NBA_ast,NBA_blk,NBA_drb,NBA_fg,NBA_fga,NBA_fgp,NBA_ft,NBA_fta,NBA_ftp,NBA_g,NBA_mp,NBA_orb,NBA_pts,NBA_stl,NBA_tov,NBA_trb,NCAA_2p,NCAA_2pa,NCAA_2pp,NCAA_3p,NCAA_3pa,NCAA_3pp,NCAA_ast,NCAA_blk,NCAA_drb,NCAA_fg,NCAA_fga,NCAA_fgp,NCAA_ft,NCAA_fta,NCAA_ftp,NCAA_g,NCAA_mp,NCAA_orb,NCAA_pts,NCAA_stl,NCAA_tov,NCAA_trb
78,/players/a/amayaas01.html,Ashraf Amaya,1996,1997,F,Southern Illinois,6-8,230,"November 23, 1971",0.4,1.3,.282,0.0,0.0,1.000,0.1,0.1,1.1,0.4,1.3,.300,0.5,0.9,.536,31,4.6,0.6,1.3,0.2,0.3,1.7,5.2,9.0,.581,0.1,0.4,.229,0.6,1.2,,5.3,9.4,.567,3.8,5.8,.659,128,32.2,,14.6,1.1,1.9,8.9
79,/players/a/aminual01.html,Al-Farouq Aminu,2011,2021,F,Wake Forest,6-8,220,"September 21, 1990",2.1,4.8,.431,0.2,0.7,.277,1.0,0.5,3.2,2.3,5.5,.411,1.3,1.7,.754,<strong>66</strong>,22.4,1.4,6.0,0.9,1.4,4.7,4.6,8.9,.522,0.4,1.7,.238,1.4,1.3,6.1,5.0,10.6,.476,3.9,5.7,.687,62,30.1,3.3,14.4,1.2,2.9,9.4
80,/players/a/amundlo01.html,Lou Amundson,2007,2016,F-C,UNLV,6-9,220,"December 7, 1982",0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1,2.0,0.0,0.0,0.0,0.0,0.0,2.9,5.4,.536,0.0,0.0,.000,0.5,1.0,3.4,2.9,5.4,.535,1.5,3.0,.503,120,19.6,2.1,7.2,0.8,1.4,5.6
81,/players/a/anderbo01.html,Bob Anderegg,1960,1960,F-G,Michigan State,6-3,200,"August 24, 1937",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,13.1,.389,,,,71,,,14.0,,,
82,/players/a/anderch01.html,Chris Andersen,2002,2017,C-F,Blinn College,6-10,245,"July 7, 1978",1.0,2.9,.357,0.0,0.2,.000,0.3,1.2,1.6,1.0,3.1,.338,0.9,1.2,.786,24,10.9,1.6,3.0,0.3,0.5,3.2,,,,,,,,,,,,,,,,,,,,,,
83,/players/a/anderda03.html,David Andersen,2010,2011,C,,6-11,245,"June 23, 1980",1.2,2.5,.490,0.2,0.6,.348,0.3,0.2,1.6,1.4,3.0,.463,0.4,0.6,.636,40,9.3,0.5,3.4,0.1,0.6,2.1,,,,,,,,,,,,,,,,,,,,,,
84,/players/a/anderal01.html,Alan Anderson,2006,2017,G-F,Michigan State,6-6,220,"October 16, 1982",1.9,3.6,.525,0.3,1.2,.250,1.2,0.0,1.2,2.2,4.8,.457,1.1,1.4,.826,17,15.1,0.6,5.8,0.4,1.3,1.9,2.7,5.0,.532,0.4,1.0,.366,2.4,0.2,2.9,3.0,6.1,.503,3.0,3.6,.831,126,26.8,1.2,9.5,0.8,2.3,4.2
85,/players/a/anderan01.html,Andrew Anderson,1968,1970,G,Canisius,6-2,184,"July 6, 1945",3.4,7.4,.462,0.0,0.2,.000,1.3,,1.5,3.4,7.6,.452,2.7,3.4,.797,36,20.6,1.4,9.6,,,2.9,,,,,,,,,,,,,,,,,,,,,,
86,/players/a/anderan02.html,Antonio Anderson,2010,2010,G,Memphis,6-6,215,"June 5, 1985",,,,,,,,,,,,,,,,,,,,,,,2.0,3.9,.501,0.9,3.0,.308,3.6,0.3,3.0,2.9,6.9,.418,1.8,2.8,.648,150,29.8,1.0,8.5,1.4,1.6,4.0
87,/players/a/andercl01.html,Cliff Anderson,1968,1971,G-F,Saint Joseph's,6-2,200,"September 7, 1944",1.3,3.1,.407,,,,0.9,,,1.3,3.1,.407,1.3,2.3,.573,35,8.3,,3.9,,,1.3,,,,,,,,,,7.5,18.0,.418,,,,84,,,20.6,,,
88,/players/a/anderda01.html,Dan Anderson,1968,1969,C,Augsburg College,6-10,230,"February 15, 1943",3.5,7.8,.455,0.0,0.0,,1.1,,4.4,3.5,7.8,.455,1.9,2.4,.792,62,22.6,3.0,9.0,,,7.4,,,,,,,,,,,,,,,,,,,,,,
89,/players/a/anderda02.html,Dan Anderson,1975,1976,G,USC,6-2,185,"January 1, 1951",,,,,,,,,,1.7,3.5,.486,,,,52,11.8,,4.4,,,,,,,,,,,,,4.9,9.9,.496,,,,83,,,12.3,,,
90,/players/a/anderde01.html,Derek Anderson,1998,2008,G,"Ohio State, Kentucky",6-5,194,"July 18, 1974",2.7,6.4,.424,0.6,1.8,.304,3.8,0.1,2.3,3.3,8.3,.398,3.6,4.3,.836,38,25.7,0.5,10.8,1.3,2.2,2.9,3.0,5.5,.551,1.1,2.8,.399,2.8,0.2,,4.1,8.3,.500,2.9,3.6,.797,55,21.5,,12.3,1.8,1.5,3.6
91,/players/a/anderdw01.html,Dwight Anderson,1983,1983,G,"Kentucky, USC",6-3,185,"December 28, 1960",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,16.0,.483,4.5,6.3,.722,39,34.9,,20.0,,,
92,/players/a/anderer01.html,Eric Anderson,1993,1994,F,Indiana,6-9,220,"May 26, 1970",0.5,1.4,.333,0.2,0.2,1.000,0.2,0.1,1.0,0.6,1.5,.412,0.5,1.3,.357,11,3.5,0.5,1.9,0.0,0.2,1.5,4.7,9.0,.521,0.2,0.4,.396,0.9,1.0,,4.8,9.4,.515,3.2,4.4,.734,131,29.8,,13.1,0.6,1.6,6.3
93,/players/a/andergr01.html,Greg Anderson,1988,1998,F-C,Houston,6-10,230,"June 22, 1964",5.6,11.1,.505,0.0,0.0,.000,0.7,1.3,5.1,5.6,11.1,.503,2.5,4.9,.514,<strong>82</strong>,29.3,3.1,13.7,1.2,2.2,8.2,,,.526,,,,0.5,1.8,,5.5,10.0,.550,2.5,4.4,.576,123,28.1,,13.5,1.1,2.0,8.5
94,/players/a/anderjj01.html,J.J. Anderson,1983,1985,F,Bradley,6-8,195,"September 23, 1960",0.6,1.6,.381,0.0,0.1,.000,0.1,0.0,0.6,0.6,1.7,.364,0.1,0.2,.333,13,3.7,0.3,1.3,0.1,0.4,0.9,,,,,,,,,,8.0,17.1,.467,3.2,4.5,.715,122,37.8,,19.2,,,
95,/players/a/anderja01.html,James Anderson,2011,2016,G-F,Oklahoma State,6-6,213,"March 25, 1989",0.9,2.1,.443,0.4,1.3,.279,0.8,0.0,1.2,1.3,3.4,.379,0.8,1.0,.750,51,11.8,0.3,3.7,0.2,0.6,1.5,3.5,6.6,.536,2.2,5.9,.375,1.6,0.6,3.1,5.8,12.6,.460,4.2,5.2,.797,101,32.8,1.9,17.9,1.1,2.1,5.1
96,/players/a/anderje01.html,Jerome Anderson,1976,1977,G,West Virginia,6-5,195,"October 9, 1953",,,,,,,,,,1.0,2.2,.441,,,,27,6.1,,2.4,,,,,,,,,,,,,5.1,11.3,.452,,,,77,35.2,,12.6,,,
97,/players/a/anderju01.html,Justin Anderson,2016,2020,G,Virginia,6-6,230,"November 19, 1993",1.7,3.3,.522,0.8,2.6,.299,0.9,0.3,2.3,2.5,5.9,.424,1.4,1.7,.791,75,16.4,0.9,7.1,0.5,0.9,3.3,1.9,4.1,.481,1.0,2.8,.357,1.8,0.9,2.7,2.9,6.8,.430,2.0,2.7,.752,98,24.1,0.8,8.9,0.6,1.3,3.5
98,/players/a/anderke01.html,Kenny Anderson,1992,2005,G,Georgia Tech,6-0,168,"October 9, 1970",6.6,15.0,.440,0.1,0.5,.280,8.2,0.2,3.2,6.7,15.5,.435,3.3,4.2,.776,55,36.5,0.9,16.9,1.7,2.8,4.1,6.9,13.6,.507,1.7,4.6,.374,7.0,0.1,,8.6,18.2,.473,4.0,5.1,.787,65,38.3,,23.0,2.6,3.9,5.6
99,/players/a/anderki01.html,Kim Anderson,1979,1979,F,Missouri,6-7,200,"May 12, 1955",,,,,,,,,,1.1,3.7,.312,,,,21,10.7,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
100,/players/a/anderky01.html,Kyle Anderson,2015,2021,F-G,UCLA,6-9,230,"September 20, 1993",1.6,3.3,.488,0.2,0.5,.324,1.6,0.4,2.8,1.8,3.8,.468,0.8,1.1,.747,78,16.0,0.3,4.5,0.8,0.8,3.1,3.8,8.1,.465,0.5,1.4,.375,5.0,0.8,7.0,4.3,9.4,.452,3.1,4.3,.736,71,31.6,1.7,12.2,1.8,2.6,8.7
101,/players/a/andermi01.html,Michael Anderson,1989,1989,G,Drexel,5-11,184,"March 23, 1966",,,,,,,,,,,,,,,,,,,,,,,,,.485,,,.401,6.3,0.4,,6.3,13.1,.478,6.1,8.3,.736,115,35.2,,19.2,3.0,4.4,6.0
102,/players/a/anderni01.html,Nick Anderson,1990,2002,F-G,Illinois,6-6,205,"January 20, 1968",5.5,11.4,.479,0.2,0.8,.293,1.5,0.6,4.2,5.7,12.2,.467,2.5,3.7,.668,70,28.2,1.3,14.1,1.1,1.6,5.5,6.7,11.7,.570,0.4,1.0,.361,1.8,0.9,,7.0,12.7,.553,2.6,3.9,.657,69,29.5,,17.0,1.4,1.7,7.3
103,/players/a/anderri01.html,Richard Anderson,1983,1990,F-C,UC Santa Barbara,6-10,240,"November 19, 1960",3.4,7.9,.435,0.0,0.2,.158,2.5,0.4,3.5,3.5,8.2,.426,1.5,1.9,.773,78,17.7,1.7,8.5,0.6,1.4,5.2,,,,,,,,,,5.1,11.2,.454,2.2,3.1,.718,100,26.7,,12.5,,,
104,/players/a/anderro01.html,Ron Anderson,1985,1994,F-G,Fresno State,6-7,215,"October 15, 1958",4.0,8.0,.498,0.0,0.1,.222,1.9,0.1,1.9,4.0,8.2,.494,1.1,1.6,.669,77,21.8,1.7,9.2,0.7,1.1,3.6,,,.551,,,.000,,,,7.1,12.7,.560,2.7,3.4,.802,68,36.8,,16.9,,,
105,/players/a/anderry01.html,Ryan Anderson,2009,2020,F,California,6-9,240,"May 6, 1988",1.4,2.8,.514,1.2,3.3,.370,0.6,0.2,2.1,2.7,6.2,.436,1.1,1.3,.866,63,14.5,1.1,7.7,0.4,0.9,3.2,4.5,8.5,.532,1.8,4.7,.396,1.0,0.5,6.3,6.3,13.1,.484,4.2,5.0,.841,66,33.0,2.7,18.7,0.5,1.8,9.0
106,/players/a/andersh01.html,Shandon Anderson,1997,2006,F-G,Georgia,6-6,208,"December 31, 1973",3.2,5.7,.560,0.1,0.4,.219,1.1,0.2,1.7,3.3,6.1,.538,1.7,2.3,.735,<strong>82</strong>,19.5,1.0,8.3,0.8,1.1,2.8,4.5,8.5,.532,0.4,1.4,.291,2.7,0.3,,4.9,9.9,.498,2.6,4.1,.634,118,26.7,,12.9,1.8,2.9,5.0
107,/players/a/anderwi01.html,Willie Anderson,1989,1997,G-F,Georgia,6-7,190,"January 8, 1967",6.4,12.9,.497,0.1,0.3,.269,4.4,0.7,3.1,6.5,13.2,.492,2.6,3.5,.748,<strong>82</strong>,34.0,1.4,15.7,1.4,2.4,4.5,,,.525,,,.324,3.1,1.1,,5.1,10.2,.501,2.1,2.6,.784,107,26.0,,12.6,1.3,2.8,3.9
108,/players/a/anderwa01.html,Wally Anderzunas,1970,1970,C-F,Creighton,6-7,220,"January 11, 1946",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,18.4,.409,,,,73,,,17.4,,,
109,/players/a/andrima01.html,Martynas Andriuškevičius,2006,2006,C,,7-2,240,"March 12, 1986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,/players/a/anieldo01.html,Don Anielak,1955,1955,F,Missouri State University,6-7,190,"November 1, 1930",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,/players/a/anigbik01.html,Ike Anigbogu,2018,2019,F-C,UCLA,6-10,250,"October 17, 1998",0.0,1.0,.000,0.0,0.0,,0.3,0.3,0.7,0.0,1.0,.000,0.0,0.0,,3,2.0,0.3,0.0,0.0,0.3,1.0,2.0,3.5,.564,0.0,0.0,,0.2,1.2,2.6,2.0,3.5,.564,0.8,1.5,.535,29,13.0,1.4,4.7,0.2,0.8,4.0
112,/players/a/anslemi01.html,Michael Ansley,1990,1992,F,Alabama,6-7,225,"February 8, 1967",2.1,3.9,.548,0.0,0.0,,0.4,0.1,2.0,2.1,3.9,.548,1.4,1.9,.717,67,13.1,1.8,5.7,0.4,0.5,3.8,,,.575,,,.200,0.6,0.1,,5.5,9.5,.577,2.6,3.7,.713,128,29.2,,13.7,0.5,1.8,7.6
113,/players/a/anstech01.html,Chris Anstey,1998,2000,C,,7-0,249,"January 1, 1975",1.2,3.2,.379,0.0,0.2,.000,0.7,0.3,1.5,1.2,3.4,.360,0.8,1.2,.708,41,11.5,0.9,3.3,0.4,0.6,2.4,,,,,,,,,,,,,,,,,,,,,,
114,/players/a/antetgi01.html,Giannis Antetokounmpo,2014,2021,F-G,,6-11,242,"December 6, 1994",4.6,9.1,.511,0.1,0.5,.159,2.6,1.0,5.5,4.7,9.6,.491,3.2,4.3,.741,81,31.4,1.2,12.7,0.9,2.1,6.7,,,,,,,,,,,,,,,,,,,,,,
115,/players/a/antetko01.html,Kostas Antetokounmpo,2019,2021,F,Dayton,6-10,200,"November 20, 1997",0.6,0.6,1.000,0.0,0.0,,0.4,0.0,0.2,0.6,0.6,1.000,0.2,0.4,.500,5,4.0,0.4,1.4,0.0,0.2,0.6,1.9,3.0,.651,0.1,0.5,.133,0.4,1.1,2.0,2.0,3.5,.574,1.1,2.2,.516,29,15.1,0.8,5.2,0.2,1.3,2.9
116,/players/a/antetth01.html,Thanasis Antetokounmpo,2016,2021,F,,6-6,219,"July 18, 1992",1.2,1.9,.632,0.0,0.5,.000,0.8,0.1,0.6,1.2,2.4,.500,0.4,0.9,.412,20,6.5,0.6,2.8,0.4,0.6,1.2,,,,,,,,,,,,,,,,,,,,,,
117,/players/a/anthoca01.html,Carmelo Anthony,2004,2021,F,Syracuse,6-7,238,"May 29, 1984",6.5,14.3,.455,0.6,2.1,.266,2.6,0.4,3.8,7.1,16.4,.431,6.1,7.6,.796,75,34.8,1.9,20.8,0.9,3.0,5.7,6.3,12.7,.496,1.6,4.7,.337,2.2,0.9,7.1,7.9,17.5,.453,4.8,6.8,.706,35,36.4,2.9,22.2,1.6,2.2,10.0
118,/players/a/anthoco01.html,Cole Anthony,2021,2021,G,UNC,6-2,185,"May 15, 2000",,,,,,,,,,,,,,,,,,,,,,,3.7,9.3,.402,2.2,6.4,.348,4.0,0.3,5.2,6.0,15.7,.380,4.4,5.8,.750,22,34.9,0.5,18.5,1.3,3.5,5.7
119,/players/a/anthogr01.html,Greg Anthony,1992,2002,G,"University of Portland, UNLV",6-0,176,"November 15, 1967",2.4,5.6,.437,0.1,0.4,.133,5.7,0.2,1.8,2.5,6.0,.415,1.5,2.3,.673,70,24.3,0.6,6.6,1.6,1.5,2.4,2.8,5.6,.493,1.2,3.3,.382,7.6,0.3,,4.0,8.9,.452,2.6,3.7,.712,110,29.9,,11.9,2.5,2.7,2.8
120,/players/a/anthojo01.html,Joel Anthony,2008,2017,C,UNLV,6-9,245,"August 9, 1982",0.9,1.8,.483,0.0,0.0,,0.4,1.4,1.7,0.9,1.8,.483,0.5,0.7,.652,65,16.1,1.4,2.2,0.3,0.6,3.0,1.5,2.6,.573,0.0,0.0,,0.3,2.3,2.0,1.5,2.6,.573,0.7,1.2,.561,68,16.1,1.5,3.7,0.4,0.6,3.5
121,/players/a/anticpe01.html,Pero Antić,2014,2015,C-F,,6-11,260,"July 29, 1982",0.9,2.0,.455,0.8,2.7,.301,0.8,0.2,2.1,1.7,4.7,.365,1.4,2.0,.715,63,16.5,0.9,5.7,0.3,0.8,3.0,,,,,,,,,,,,,,,,,,,,,,
122,/players/a/anunoog01.html,OG Anunoby,2018,2021,F,Indiana,6-7,232,"July 17, 1997",1.7,3.0,.574,1.0,3.0,.332,0.7,0.3,2.1,2.7,6.0,.453,0.5,0.9,.581,67,20.2,0.9,7.0,0.7,0.8,2.9,2.1,3.3,.652,0.5,1.5,.365,0.8,0.9,2.1,2.7,4.8,.563,0.9,1.8,.522,50,17.4,1.4,6.8,1.0,1.1,3.5
123,/players/a/applike01.html,Keith Appling,2016,2016,G,Michigan State,6-1,185,"February 13, 1992",,,,,,,,,,,,,,,,,,,,,,,2.5,5.1,.486,1.0,2.9,.334,3.3,0.5,2.6,3.5,8.0,.431,2.7,3.7,.748,142,29.8,0.4,10.6,1.1,2.1,3.0
124,/players/a/araujra01.html,Rafael Araújo,2005,2007,C,BYU,6-11,280,"August 12, 1980",1.0,2.8,.368,0.0,0.0,.000,0.3,0.1,1.9,1.0,2.8,.366,0.3,0.5,.536,52,11.6,0.8,2.3,0.5,0.8,2.8,5.7,9.8,.587,0.2,0.7,.268,1.2,0.6,6.6,5.9,10.4,.567,3.1,4.5,.691,62,27.4,2.9,15.1,1.4,2.9,9.5
125,/players/a/arcenst01.html,Stacey Arceneaux,1962,1962,F,Iowa State,6-4,210,"February 17, 1936",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,/players/a/archiro01.html,Robert Archibald,2003,2004,F,Illinois,6-11,250,"March 29, 1980",0.3,1.0,.273,0.0,0.0,,0.4,0.1,1.0,0.3,1.0,.273,0.4,1.0,.452,32,8.0,0.7,1.0,0.4,0.3,1.6,2.0,3.5,.571,0.0,0.0,.000,0.8,0.6,,2.0,3.5,.570,2.2,3.2,.681,130,16.2,,6.2,0.5,1.6,4.1
127,/players/a/architi01.html,Tiny Archibald,1971,1984,G,Texas-El Paso,6-1,150,"September 2, 1948",9.7,19.9,.486,,,,9.2,,,9.7,19.9,.486,8.9,10.8,.822,76,43.1,,28.2,,,2.9,,,,,,,,,,7.0,13.8,.507,,,,73,,,20.0,,,
128,/players/a/arcidry01.html,Ryan Arcidiacono,2018,2021,G,Villanova,6-3,195,"March 26, 1994",1.3,2.5,.527,1.0,2.7,.373,3.3,0.0,2.4,2.3,5.2,.447,1.1,1.3,.873,81,24.2,0.3,6.7,0.8,0.8,2.7,1.6,3.5,.453,1.8,5.1,.358,3.7,0.0,2.0,3.4,8.5,.397,2.6,3.2,.800,144,31.9,0.3,11.1,1.2,1.8,2.3
129,/players/a/ardji01.html,Jim Ard,1971,1978,F-C,Cincinnati,6-8,215,"September 19, 1948",2.2,4.9,.455,0.0,0.1,.250,0.5,,3.4,2.2,5.0,.450,1.1,1.8,.606,71,16.1,1.7,5.6,,1.4,5.2,,,,,,,,,,6.4,13.3,.479,,,,76,33.9,,16.5,,,
130,/players/a/arenagi01.html,Gilbert Arenas,2002,2012,G,Arizona,6-3,191,"January 6, 1982",4.9,10.6,.461,1.3,3.8,.348,6.3,0.2,3.5,6.2,14.4,.431,4.5,5.7,.791,82,35.0,1.2,18.3,1.5,3.5,4.7,4.1,7.9,.523,1.5,4.2,.361,2.2,0.2,,5.6,12.1,.466,3.0,4.0,.738,70,30.5,,15.8,1.9,2.7,3.8
131,/players/a/arizatr01.html,Trevor Ariza,2005,2021,F,UCLA,6-8,215,"June 30, 1985",1.6,3.9,.416,0.0,0.1,.200,1.1,0.2,2.5,1.6,4.0,.412,1.4,2.2,.606,57,17.5,1.4,4.6,1.0,1.1,3.8,3.6,7.0,.509,0.7,3.0,.237,2.1,0.4,4.0,4.3,10.0,.426,2.3,4.5,.504,25,31.6,2.4,11.6,1.7,3.2,6.5
132,/players/a/arizipa01.html,Paul Arizin,1951,1962,F-G,Villanova,6-4,190,"April 9, 1928",,,,,,,,,,8.3,18.5,<strong>.448</strong>,,,,<strong>66</strong>,<strong>44.5</strong>,,<strong>25.4</strong>,,,,,,,,,,,,,7.1,6.6,1.083,,,,80,,,20.0,,,
133,/players/a/arlaujo01.html,Joe Arlauckas,1988,1988,F,Niagara University,6-9,230,"July 20, 1965",,,,,,,,,,,,,,,,,,,,,,,,,.532,,,.250,1.6,1.9,,6.1,12.1,.507,2.1,3.2,.644,112,28.7,,14.4,0.6,1.8,7.3
134,/players/a/armstbj01.html,B.J. Armstrong,1990,2000,G,Iowa,6-2,175,"September 9, 1967",3.5,7.3,.480,0.2,0.4,.500,3.7,0.0,1.5,3.7,7.7,.481,1.2,1.4,.874,<strong>82</strong>,21.1,0.3,8.8,0.9,1.3,1.8,,,.511,,,.443,4.0,0.1,,4.5,9.1,.492,3.1,3.7,.831,130,25.1,,13.1,1.4,2.0,2.0
135,/players/a/armstbo01.html,Bob Armstrong,1957,1957,C-F,Michigan State,6-8,220,"June 17, 1933",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,8.8,.368,,,,65,,,8.7,,,
136,/players/a/armstbr01.html,Brandon Armstrong,2002,2004,G,Pepperdine,6-5,188,"June 16, 1980",0.5,1.2,.381,0.1,0.4,.167,0.1,0.1,0.2,0.5,1.6,.333,0.3,0.4,.833,17,4.1,0.0,1.4,0.2,0.3,0.2,4.4,9.5,.467,2.2,5.6,.391,1.5,0.2,,6.6,15.1,.439,2.7,3.2,.824,65,30.4,,18.1,1.7,1.9,3.2
137,/players/a/armstcu01.html,Curly Armstrong,1949,1951,G-F,Indiana,5-11,170,"November 1, 1918",,,,,,,,,,2.3,8.2,.279,,,,63,,,7.3,,,,,,,,,,,,,,,,,,,,,,,,,
138,/players/a/armstda01.html,Darrell Armstrong,1995,2008,G,Fayetteville State University,6-0,170,"June 22, 1968",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,/players/a/armsthi01.html,Hilton Armstrong,2007,2014,F-C,UConn,6-11,235,"November 11, 1984",1.0,2.3,.453,0.0,0.0,,0.4,0.5,1.5,1.0,2.3,.453,0.7,1.1,.629,65,11.3,1.0,2.7,0.2,0.9,2.5,1.7,3.1,.565,0.0,0.0,.333,0.6,1.5,2.6,1.7,3.1,.563,1.2,2.1,.578,131,15.1,1.3,4.7,0.3,1.2,3.9
140,/players/a/armstta01.html,Tate Armstrong,1978,1979,G,Duke,6-3,175,"October 5, 1955",,,,,,,,,,1.1,2.7,.400,,,,26,10.0,,2.5,,,,,,,,,,,,,6.4,12.3,.519,,,,83,,,15.7,,,
141,/players/a/arnelje01.html,Jesse Arnelle,1956,1956,F,Penn State,6-5,220,"December 30, 1933",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,102,,,21.0,,,
142,/players/a/arnetja01.html,Jay Arnette,1964,1966,G,Texas,6-2,175,"December 19, 1938",,,,,,,,,,1.4,3.9,.371,,,,63,10.5,,3.8,,,,,,,,,,,,,5.4,12.0,.448,,,,62,,,14.9,,,
143,/players/a/arnzebo01.html,Bob Arnzen,1970,1974,F,Notre Dame,6-5,205,"November 3, 1947",2.3,5.0,.462,,,,0.4,,,2.3,5.0,.462,0.8,0.9,.865,55,10.8,,5.5,,,2.8,,,,,,,,,,8.1,16.8,.485,,,,82,,,20.3,,,
144,/players/a/arroyca01.html,Carlos Arroyo,2002,2011,G,Florida International University,6-2,202,"July 30, 1979",0.8,1.7,.448,0.0,0.0,,1.2,0.0,0.5,0.8,1.7,.448,0.2,0.4,.667,17,5.6,0.2,1.8,0.4,0.7,0.7,3.9,7.5,.516,1.7,5.1,.340,4.6,0.1,,5.6,12.6,.445,3.0,4.3,.703,100,32.8,,16.0,1.8,,3.0
145,/players/a/arthuda01.html,Darrell Arthur,2009,2018,F,Kansas,6-9,235,"March 25, 1988",2.0,4.5,.434,0.0,0.0,.000,0.5,0.4,2.3,2.0,4.6,.432,0.5,0.9,.567,32,14.3,1.2,4.5,0.4,0.7,3.4,4.7,8.5,.552,0.0,0.2,.118,0.6,1.4,3.3,4.7,8.7,.541,1.8,2.7,.676,78,21.9,2.2,11.3,0.7,1.6,5.5
146,/players/a/arthujo01.html,John Arthurs,1970,1970,G,Tulane,6-4,185,"August 15, 1947",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,17.2,.483,,,,74,35.7,,20.3,,,
147,/players/a/artisja01.html,Jamel Artis,2018,2018,G-F,Pitt,6-7,213,"January 12, 1993",,,,,,,,,,,,,,,,,,,,,,,3.0,5.8,.524,1.3,3.3,.378,2.3,0.3,3.3,4.3,9.1,.470,2.7,3.6,.759,135,27.6,1.4,12.6,0.5,1.9,4.6
148,/players/a/asikom01.html,Ömer Aşık,2011,2018,C,,7-0,255,"July 4, 1986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,/players/a/askewvi01.html,Vincent Askew,1988,1998,G-F,Memphis,6-6,210,"February 28, 1966",,,,,,,,,,,,,,,,,,,,,,,,,.496,,,.381,3.9,0.1,,4.4,8.9,.492,2.4,3.2,.751,103,33.3,,11.4,1.1,2.3,5.0
150,/players/a/askinke01.html,Keith Askins,1991,1999,G-F,Alabama,6-7,197,"December 15, 1967",1.0,2.2,.447,0.4,1.2,.342,0.6,0.3,1.3,1.4,3.5,.410,0.4,0.6,.703,59,14.3,1.1,3.7,0.7,0.8,2.4,1.5,3.1,.477,0.8,2.1,.400,0.7,0.4,,2.3,5.2,.446,1.1,1.7,.658,128,23.1,,6.7,0.7,1.1,4.3
151,/players/a/asmondo01.html,Don Asmonga,1954,1954,G,Alliance College,6-2,185,"February 15, 1928",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,/players/a/athadi01.html,Dick Atha,1956,1958,G,Indiana State University,6-2,190,"September 21, 1931",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,/players/a/atkinch01.html,Chucky Atkins,2000,2010,G,South Florida,5-11,160,"August 14, 1974",,,,,,,,,,,,,,,,,,,,,,,2.5,5.5,.462,2.2,6.1,.362,4.7,0.1,,4.7,11.6,.410,2.9,3.9,.737,111,34.1,,14.6,1.0,3.1,3.0
154,/players/a/attleal01.html,Al Attles,1961,1971,G,North Carolina A&T,6-0,175,"November 7, 1936",,,,,,,,,,4.6,9.7,.474,,,,75,32.9,,11.3,,,,,,,,,,,,,,,,,,,,,,,,,
155,/players/a/aubucch01.html,Chet Aubuchon,1947,1947,G,Michigan State,5-10,137,"May 18, 1916",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,/players/a/augmost01.html,Stacey Augmon,1992,2006,F-G,UNLV,6-8,205,"August 1, 1968",5.4,10.8,.504,0.0,0.1,.000,2.3,0.2,2.0,5.4,10.8,.501,3.1,4.2,.739,73,28.9,1.9,14.0,1.2,2.2,3.9,4.6,7.8,.583,0.7,1.6,.420,3.0,0.9,,5.2,9.4,.555,2.8,4.1,.677,145,29.5,,13.9,1.9,2.2,6.9
157,/players/a/augusdj01.html,D.J. Augustin,2009,2021,G,Texas,5-11,183,"November 10, 1987",1.2,3.2,.381,0.9,2.2,.393,2.4,0.1,1.1,2.1,5.4,.386,1.3,1.6,.779,80,18.4,0.1,6.4,0.6,0.9,1.2,3.8,8.2,.463,1.6,4.1,.402,6.2,0.0,2.3,5.4,12.2,.443,4.4,5.5,.808,73,36.5,0.6,16.9,1.4,3.0,2.9
158,/players/a/augusja01.html,James Augustine,2007,2008,F,Illinois,6-10,235,"February 27, 1984",0.7,1.4,.529,0.0,0.0,,0.1,0.1,0.6,0.7,1.4,.529,0.2,0.3,.500,25,6.0,0.6,1.6,0.2,0.2,1.2,3.9,6.2,.623,0.0,0.1,.333,1.1,1.0,4.9,3.9,6.3,.617,2.3,3.3,.687,137,27.1,2.6,10.1,1.0,1.5,7.5
